Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2000-05-22,2.082970131643817,2.0391089737295016,1.7086681007267275,1.7712188536923166,1.523339432385285,-0.028392013134367153,-0.01589304997901809,1.7893279952269905,1.7622113339275254,1.4329499410970505,1.5027961157727134,1.5383939782861953
2000-05-23,1.7434035653406972,1.7310162234935842,1.4736412908362249,1.4779751239872025,0.44119177617438976,-0.028392013134367153,-0.01589304997901809,1.4770155559176055,1.4771959122984635,1.218118432201951,1.2330529401710506,0.46193031862996836
2000-05-24,1.4622209738762562,1.5163242228028708,1.2956328194398676,1.545078952295009,1.5800629050803505,-0.028392013134367153,-0.01589304997901809,1.2184011051873236,1.27858516585696,1.0554058100828672,1.2947790673092625,1.5948195101008693
2000-05-25,1.562882999460185,2.0877551974509623,1.5911546957814762,2.1993412782961217,1.4641244455183549,-0.028392013134367153,-0.01589304997901809,1.3109838441161745,1.8072137689234806,1.325534186654263,1.8966088069183886,1.4794900190126044
2000-05-26,2.082970131643817,2.0715397895438086,2.0125341241650405,1.9477019221418477,0.3338905657539074,-0.028392013134367153,-0.01589304997901809,1.7893279952269905,1.7922129572611598,1.7107054718214978,1.6651358301477825,0.3551927093992819
2000-05-30,2.0286126378284957,2.5865411446750057,2.134219602658644,2.6442396599768783,0.4927245943394169,-0.028392013134367153,-0.01589304997901809,1.739333316209851,2.268638735732012,1.821934803350336,2.3058530298463045,0.5131924599052323
2000-05-31,2.552726251035485,2.7000490000250803,2.5994058032999052,2.5261369221551395,0.10633227120067261,-0.028392013134367153,-0.01589304997901809,2.221380776873381,2.3736444173862443,2.2471486478782388,2.1972150460845317,0.12882966815154112
2000-06-01,2.582253778540104,2.578109132563286,2.5994058032999052,2.484532548604299,-0.08472534070485478,-0.028392013134367153,-0.01589304997901809,2.2485383802907846,2.2608383136604115,2.2471486478782388,2.158944847253476,-0.0612244108230675
2000-06-02,2.519172242507509,2.947171816530101,2.651556722654307,3.0716910462976053,5.370943245935117,-0.028392013134367153,-0.01589304997901809,2.1905198639032637,2.6022567871523896,2.2948183613919584,2.6990484597243904,5.365788195967202
2000-06-05,3.022482370427153,3.060679671880176,2.860160400071913,2.8871555184511375,2.695347699807807,-0.028392013134367153,-0.01589304997901809,2.653433558529021,2.7072624688066216,2.485497215437313,2.529301610091996,2.7042462549606907
2000-06-06,2.632584791332069,2.525571210944108,2.34282328007625,2.350324891988686,3.333881257349358,-0.028392013134367153,-0.01589304997901809,2.29482974975521,2.2122356838690953,2.012613657405215,2.0354925929770524,3.339425905556769
2000-06-07,2.284294182811675,2.3147709081511123,2.0952802495406906,2.0819095787574606,3.0189538657621657,-0.028392013134367153,-0.01589304997901809,1.9744934730754435,2.0172251322319448,1.7863414172614889,1.7885880844242057,3.0261526747496768
2000-06-08,2.082970131643817,2.1565085269772934,2.1863705220130454,2.224840733053088,2.2502802178691237,-0.028392013134367153,-0.01589304997901809,1.7893279952269905,1.8708172103771177,1.8696045168640556,1.9200647352255442,2.261516496549507
2000-06-09,2.2675171785476866,2.351093421863136,2.390802125882299,2.3416013943086718,2.1252062063358856,-0.028392013134367153,-0.01589304997901809,1.959063016590385,2.0508269503609395,2.0564697938328846,2.0274681964521375,2.1370994381118806
2000-06-12,2.460117187498271,2.3387697118536996,2.07789660975589,2.014805750449654,0.6322909133171789,-0.028392013134367153,-0.01589304997901809,2.1362046570684576,2.039426333493979,1.7704515127600902,1.7268619572859938,0.6520257047288922
2000-06-13,1.915200089003936,2.282340092336805,2.0257456904014886,2.220143465071542,1.480859115722781,-0.028392013134367153,-0.01589304997901809,1.635023430348655,1.9872235088983103,1.7227817992463703,1.915743906333917,1.4961367901116627
2000-06-14,2.3346251956036395,2.2661246844296516,2.199582088249494,2.1322374499883154,0.6057147621254715,-0.028392013134367153,-0.01589304997901809,2.020784842539869,1.9722226972359895,1.8816808442889281,1.8348826797801767,0.6255891451671123
2000-06-15,2.1460516676764128,2.035217275831785,2.0473014037346413,2.0107795207511856,1.0985777909684837,-0.028392013134367153,-0.01589304997901809,1.8473465116237608,1.758611139132165,1.7424852808338196,1.723158389652706,1.1158634036651844
2000-06-16,2.0286126378284957,1.9457082241842973,1.8519092925534837,1.7886658490523466,0.9698080334118084,-0.028392013134367153,-0.01589304997901809,1.739333316209851,1.6758066587399663,1.5638827542133376,1.5188449088225433,0.9877700111634975
2000-06-19,1.7554830084107687,2.103970605358116,1.8602534396501877,2.149013407065267,1.104266748334056,-0.028392013134367153,-0.01589304997901809,1.4881254845849974,1.822214580585802,1.5715099083663886,1.8503142115624176,1.1215224796963779
2000-06-20,2.213159684732365,2.549570014646696,2.295539779861592,2.5261369221551395,3.1417855145355014,-0.028392013134367153,-0.01589304997901809,1.909068337573245,2.2344368851311294,1.9693931171537915,2.1972150460845317,3.1483391484742786
2000-06-21,2.5104482002902353,2.8135568553751553,2.6383451564178584,2.8536036042972346,2.0037864155946274,-0.028392013134367153,-0.01589304997901809,2.182496026532883,2.4786500990314844,2.282742033967086,2.4984385465182646,2.0163174066139984
2000-06-22,2.9385973491072126,2.8051248432634357,2.712051789105413,2.669068076450767,1.0719601145453193,-0.028392013134367153,-0.01589304997901809,2.5762812760944773,2.470849676968876,2.3501152290682548,2.3286916968858704,1.0893855369790892
2000-06-23,2.548699770012128,2.655294474201337,2.6779798551272034,2.626792664616849,-0.07588046538864132,-0.028392013134367153,-0.01589304997901809,2.2176774673206667,2.332242177185649,2.3189710162321795,2.2898042367872247,-0.05242599334391262
